instance,execution_time,initial_makespan,best_makespan,improvement,improvement_pct,num_machines,num_jobs,num_tools,folder
ins161_m=4_j=40_t=60_sw=l_dens=s_var=1,5.813580274581909,156.0,128.0,28.0,17.94871794871795,4,40,60,SSP-NPM-II
ins162_m=4_j=40_t=60_sw=l_dens=s_var=2,5.800786733627319,176.0,166.0,10.0,5.681818181818182,4,40,60,SSP-NPM-II
ins163_m=4_j=40_t=60_sw=l_dens=s_var=3,5.846031427383423,162.0,138.0,24.0,14.814814814814813,4,40,60,SSP-NPM-II
ins164_m=4_j=40_t=60_sw=l_dens=s_var=4,5.950730800628662,169.0,161.0,8.0,4.733727810650888,4,40,60,SSP-NPM-II
ins165_m=4_j=40_t=60_sw=l_dens=s_var=5,5.862195014953613,151.0,118.0,33.0,21.85430463576159,4,40,60,SSP-NPM-II
ins166_m=4_j=40_t=60_sw=l_dens=s_var=6,5.840921401977539,166.0,130.0,36.0,21.686746987951807,4,40,60,SSP-NPM-II
ins167_m=4_j=40_t=60_sw=l_dens=s_var=7,5.8433027267456055,151.0,125.0,26.0,17.218543046357617,4,40,60,SSP-NPM-II
ins168_m=4_j=40_t=60_sw=l_dens=s_var=8,5.852473020553589,199.0,154.0,45.0,22.613065326633166,4,40,60,SSP-NPM-II
ins169_m=4_j=40_t=60_sw=l_dens=s_var=9,5.956505298614502,172.0,138.0,34.0,19.767441860465116,4,40,60,SSP-NPM-II
ins170_m=4_j=40_t=60_sw=l_dens=s_var=10,5.855535507202148,175.0,149.0,26.0,14.857142857142858,4,40,60,SSP-NPM-II
ins171_m=4_j=40_t=60_sw=l_dens=s_var=11,5.902339220046997,182.0,152.0,30.0,16.483516483516482,4,40,60,SSP-NPM-II
ins172_m=4_j=40_t=60_sw=l_dens=s_var=12,5.805051803588867,169.0,147.0,22.0,13.017751479289942,4,40,60,SSP-NPM-II
ins173_m=4_j=40_t=60_sw=l_dens=s_var=13,5.891456127166748,185.0,157.0,28.0,15.135135135135137,4,40,60,SSP-NPM-II
ins174_m=4_j=40_t=60_sw=l_dens=s_var=14,5.928921461105347,188.0,170.0,18.0,9.574468085106384,4,40,60,SSP-NPM-II
ins175_m=4_j=40_t=60_sw=l_dens=s_var=15,5.871504306793213,156.0,137.0,19.0,12.179487179487179,4,40,60,SSP-NPM-II
ins176_m=4_j=40_t=60_sw=l_dens=s_var=16,5.862137794494629,177.0,151.0,26.0,14.689265536723164,4,40,60,SSP-NPM-II
ins177_m=4_j=40_t=60_sw=l_dens=s_var=17,5.8666672706604,162.0,134.0,28.0,17.28395061728395,4,40,60,SSP-NPM-II
ins178_m=4_j=40_t=60_sw=l_dens=s_var=18,5.771487236022949,155.0,121.0,34.0,21.935483870967744,4,40,60,SSP-NPM-II
ins179_m=4_j=40_t=60_sw=l_dens=s_var=19,5.823889970779419,169.0,147.0,22.0,13.017751479289942,4,40,60,SSP-NPM-II
ins180_m=4_j=40_t=60_sw=l_dens=s_var=20,5.8600990772247314,180.0,146.0,34.0,18.88888888888889,4,40,60,SSP-NPM-II
ins181_m=4_j=40_t=60_sw=l_dens=d_var=1,5.967597723007202,607.0,571.0,36.0,5.930807248764415,4,40,60,SSP-NPM-II
ins182_m=4_j=40_t=60_sw=l_dens=d_var=2,5.967566967010498,481.0,433.0,48.0,9.97920997920998,4,40,60,SSP-NPM-II
ins183_m=4_j=40_t=60_sw=l_dens=d_var=3,5.96211051940918,575.0,515.0,60.0,10.434782608695652,4,40,60,SSP-NPM-II
ins184_m=4_j=40_t=60_sw=l_dens=d_var=4,5.994050025939941,525.0,479.0,46.0,8.761904761904763,4,40,60,SSP-NPM-II
ins185_m=4_j=40_t=60_sw=l_dens=d_var=5,6.037210941314697,587.0,519.0,68.0,11.584327086882453,4,40,60,SSP-NPM-II
ins186_m=4_j=40_t=60_sw=l_dens=d_var=6,6.024413585662842,526.0,478.0,48.0,9.125475285171103,4,40,60,SSP-NPM-II
ins187_m=4_j=40_t=60_sw=l_dens=d_var=7,5.968506336212158,501.0,449.0,52.0,10.379241516966067,4,40,60,SSP-NPM-II
ins188_m=4_j=40_t=60_sw=l_dens=d_var=8,5.931807041168213,497.0,461.0,36.0,7.2434607645875255,4,40,60,SSP-NPM-II
ins189_m=4_j=40_t=60_sw=l_dens=d_var=9,5.962899684906006,516.0,463.0,53.0,10.271317829457365,4,40,60,SSP-NPM-II
ins190_m=4_j=40_t=60_sw=l_dens=d_var=10,5.826496839523315,524.0,446.0,78.0,14.885496183206106,4,40,60,SSP-NPM-II
ins191_m=4_j=40_t=60_sw=l_dens=d_var=11,5.937480211257935,564.0,520.0,44.0,7.801418439716312,4,40,60,SSP-NPM-II
ins192_m=4_j=40_t=60_sw=l_dens=d_var=12,5.950528860092163,515.0,445.0,70.0,13.592233009708737,4,40,60,SSP-NPM-II
ins193_m=4_j=40_t=60_sw=l_dens=d_var=13,5.9400951862335205,481.0,412.0,69.0,14.345114345114347,4,40,60,SSP-NPM-II
ins194_m=4_j=40_t=60_sw=l_dens=d_var=14,5.976963996887207,680.0,604.0,76.0,11.176470588235295,4,40,60,SSP-NPM-II
ins195_m=4_j=40_t=60_sw=l_dens=d_var=15,6.002189636230469,476.0,406.0,70.0,14.705882352941178,4,40,60,SSP-NPM-II
ins196_m=4_j=40_t=60_sw=l_dens=d_var=16,5.94220757484436,528.0,434.0,94.0,17.803030303030305,4,40,60,SSP-NPM-II
ins197_m=4_j=40_t=60_sw=l_dens=d_var=17,5.996171236038208,467.0,399.0,68.0,14.5610278372591,4,40,60,SSP-NPM-II
ins198_m=4_j=40_t=60_sw=l_dens=d_var=18,5.916794061660767,500.0,417.0,83.0,16.6,4,40,60,SSP-NPM-II
ins199_m=4_j=40_t=60_sw=l_dens=d_var=19,5.91255259513855,610.0,523.0,87.0,14.262295081967213,4,40,60,SSP-NPM-II
ins200_m=4_j=40_t=60_sw=l_dens=d_var=20,6.035718679428101,501.0,466.0,35.0,6.986027944111776,4,40,60,SSP-NPM-II
ins201_m=4_j=40_t=60_sw=h_dens=s_var=1,5.8773016929626465,315.0,291.0,24.0,7.6190476190476195,4,40,60,SSP-NPM-II
ins202_m=4_j=40_t=60_sw=h_dens=s_var=2,5.835858345031738,235.0,198.0,37.0,15.74468085106383,4,40,60,SSP-NPM-II
ins203_m=4_j=40_t=60_sw=h_dens=s_var=3,5.8194968700408936,276.0,225.0,51.0,18.478260869565215,4,40,60,SSP-NPM-II
ins204_m=4_j=40_t=60_sw=h_dens=s_var=4,5.901174068450928,278.0,219.0,59.0,21.223021582733814,4,40,60,SSP-NPM-II
ins205_m=4_j=40_t=60_sw=h_dens=s_var=5,5.910093784332275,321.0,280.0,41.0,12.77258566978193,4,40,60,SSP-NPM-II
ins206_m=4_j=40_t=60_sw=h_dens=s_var=6,5.896627426147461,276.0,234.0,42.0,15.217391304347828,4,40,60,SSP-NPM-II
ins207_m=4_j=40_t=60_sw=h_dens=s_var=7,5.889533996582031,246.0,194.0,52.0,21.138211382113823,4,40,60,SSP-NPM-II
ins208_m=4_j=40_t=60_sw=h_dens=s_var=8,5.868194103240967,290.0,222.0,68.0,23.448275862068964,4,40,60,SSP-NPM-II
ins209_m=4_j=40_t=60_sw=h_dens=s_var=9,5.804139137268066,254.0,191.0,63.0,24.803149606299215,4,40,60,SSP-NPM-II
ins210_m=4_j=40_t=60_sw=h_dens=s_var=10,5.779606342315674,239.0,162.0,77.0,32.21757322175732,4,40,60,SSP-NPM-II
ins211_m=4_j=40_t=60_sw=h_dens=s_var=11,5.808563470840454,242.0,190.0,52.0,21.487603305785125,4,40,60,SSP-NPM-II
ins212_m=4_j=40_t=60_sw=h_dens=s_var=12,5.85697340965271,269.0,212.0,57.0,21.189591078066915,4,40,60,SSP-NPM-II
ins213_m=4_j=40_t=60_sw=h_dens=s_var=13,5.879490613937378,256.0,207.0,49.0,19.140625,4,40,60,SSP-NPM-II
ins214_m=4_j=40_t=60_sw=h_dens=s_var=14,5.8999199867248535,284.0,238.0,46.0,16.19718309859155,4,40,60,SSP-NPM-II
ins215_m=4_j=40_t=60_sw=h_dens=s_var=15,5.869793653488159,256.0,213.0,43.0,16.796875,4,40,60,SSP-NPM-II
ins216_m=4_j=40_t=60_sw=h_dens=s_var=16,5.8311192989349365,271.0,191.0,80.0,29.520295202952028,4,40,60,SSP-NPM-II
ins217_m=4_j=40_t=60_sw=h_dens=s_var=17,5.772749662399292,277.0,193.0,84.0,30.324909747292416,4,40,60,SSP-NPM-II
ins218_m=4_j=40_t=60_sw=h_dens=s_var=18,5.8279736042022705,276.0,218.0,58.0,21.014492753623188,4,40,60,SSP-NPM-II
ins219_m=4_j=40_t=60_sw=h_dens=s_var=19,5.795690298080444,281.0,225.0,56.0,19.9288256227758,4,40,60,SSP-NPM-II
ins220_m=4_j=40_t=60_sw=h_dens=s_var=20,5.872973203659058,287.0,185.0,102.0,35.54006968641115,4,40,60,SSP-NPM-II
ins221_m=4_j=40_t=60_sw=h_dens=d_var=1,5.913233518600464,909.0,724.0,185.0,20.35203520352035,4,40,60,SSP-NPM-II
ins222_m=4_j=40_t=60_sw=h_dens=d_var=2,5.992480278015137,950.0,806.0,144.0,15.157894736842106,4,40,60,SSP-NPM-II
ins223_m=4_j=40_t=60_sw=h_dens=d_var=3,5.952641725540161,792.0,668.0,124.0,15.656565656565657,4,40,60,SSP-NPM-II
ins224_m=4_j=40_t=60_sw=h_dens=d_var=4,5.9960949420928955,1262.0,1094.0,168.0,13.312202852614895,4,40,60,SSP-NPM-II
ins225_m=4_j=40_t=60_sw=h_dens=d_var=5,5.9237964153289795,891.0,818.0,73.0,8.19304152637486,4,40,60,SSP-NPM-II
ins226_m=4_j=40_t=60_sw=h_dens=d_var=6,5.942882776260376,1040.0,927.0,113.0,10.865384615384615,4,40,60,SSP-NPM-II
ins227_m=4_j=40_t=60_sw=h_dens=d_var=7,5.944113492965698,1046.0,941.0,105.0,10.038240917782026,4,40,60,SSP-NPM-II
ins228_m=4_j=40_t=60_sw=h_dens=d_var=8,5.913663864135742,889.0,754.0,135.0,15.185601799775029,4,40,60,SSP-NPM-II
ins229_m=4_j=40_t=60_sw=h_dens=d_var=9,5.8444297313690186,844.0,725.0,119.0,14.099526066350712,4,40,60,SSP-NPM-II
ins230_m=4_j=40_t=60_sw=h_dens=d_var=10,5.972280263900757,844.0,752.0,92.0,10.90047393364929,4,40,60,SSP-NPM-II
ins231_m=4_j=40_t=60_sw=h_dens=d_var=11,6.014895915985107,1254.0,1135.0,119.0,9.4896331738437,4,40,60,SSP-NPM-II
ins232_m=4_j=40_t=60_sw=h_dens=d_var=12,5.972135066986084,828.0,688.0,140.0,16.908212560386474,4,40,60,SSP-NPM-II
ins233_m=4_j=40_t=60_sw=h_dens=d_var=13,5.938973426818848,836.0,712.0,124.0,14.832535885167463,4,40,60,SSP-NPM-II
ins234_m=4_j=40_t=60_sw=h_dens=d_var=14,5.960548162460327,767.0,665.0,102.0,13.298565840938723,4,40,60,SSP-NPM-II
ins235_m=4_j=40_t=60_sw=h_dens=d_var=15,6.00466513633728,765.0,679.0,86.0,11.241830065359478,4,40,60,SSP-NPM-II
ins236_m=4_j=40_t=60_sw=h_dens=d_var=16,5.901947498321533,823.0,640.0,183.0,22.235722964763063,4,40,60,SSP-NPM-II
ins237_m=4_j=40_t=60_sw=h_dens=d_var=17,5.9673449993133545,856.0,758.0,98.0,11.448598130841122,4,40,60,SSP-NPM-II
ins238_m=4_j=40_t=60_sw=h_dens=d_var=18,5.981249094009399,783.0,695.0,88.0,11.23882503192848,4,40,60,SSP-NPM-II
ins239_m=4_j=40_t=60_sw=h_dens=d_var=19,5.963351726531982,780.0,662.0,118.0,15.128205128205128,4,40,60,SSP-NPM-II
ins240_m=4_j=40_t=60_sw=h_dens=d_var=20,5.912037372589111,912.0,764.0,148.0,16.228070175438596,4,40,60,SSP-NPM-II
ins241_m=4_j=60_t=60_sw=l_dens=s_var=1,8.094141721725464,269.0,202.0,67.0,24.907063197026023,4,60,60,SSP-NPM-II
ins242_m=4_j=60_t=60_sw=l_dens=s_var=2,8.155851602554321,306.0,274.0,32.0,10.457516339869281,4,60,60,SSP-NPM-II
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,8.023497581481934,319.0,260.0,59.0,18.495297805642632,4,60,60,SSP-NPM-II
ins244_m=4_j=60_t=60_sw=l_dens=s_var=4,8.082874059677124,304.0,244.0,60.0,19.736842105263158,4,60,60,SSP-NPM-II
ins245_m=4_j=60_t=60_sw=l_dens=s_var=5,7.983569145202637,301.0,221.0,80.0,26.578073089701,4,60,60,SSP-NPM-II
ins246_m=4_j=60_t=60_sw=l_dens=s_var=6,8.096468210220337,310.0,258.0,52.0,16.7741935483871,4,60,60,SSP-NPM-II
ins247_m=4_j=60_t=60_sw=l_dens=s_var=7,8.062289476394653,307.0,261.0,46.0,14.983713355048861,4,60,60,SSP-NPM-II
ins248_m=4_j=60_t=60_sw=l_dens=s_var=8,8.024035930633545,319.0,254.0,65.0,20.37617554858934,4,60,60,SSP-NPM-II
ins249_m=4_j=60_t=60_sw=l_dens=s_var=9,8.068593263626099,270.0,215.0,55.0,20.37037037037037,4,60,60,SSP-NPM-II
ins250_m=4_j=60_t=60_sw=l_dens=s_var=10,8.115550518035889,308.0,268.0,40.0,12.987012987012985,4,60,60,SSP-NPM-II
ins251_m=4_j=60_t=60_sw=l_dens=s_var=11,8.040169477462769,302.0,243.0,59.0,19.5364238410596,4,60,60,SSP-NPM-II
ins252_m=4_j=60_t=60_sw=l_dens=s_var=12,8.062124252319336,315.0,252.0,63.0,20.0,4,60,60,SSP-NPM-II
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,8.202070236206055,307.0,263.0,44.0,14.332247557003258,4,60,60,SSP-NPM-II
ins254_m=4_j=60_t=60_sw=l_dens=s_var=14,9.172879457473755,296.0,244.0,52.0,17.56756756756757,4,60,60,SSP-NPM-II
ins255_m=4_j=60_t=60_sw=l_dens=s_var=15,8.67466688156128,266.0,205.0,61.0,22.932330827067666,4,60,60,SSP-NPM-II
ins256_m=4_j=60_t=60_sw=l_dens=s_var=16,8.089281558990479,244.0,199.0,45.0,18.442622950819672,4,60,60,SSP-NPM-II
ins257_m=4_j=60_t=60_sw=l_dens=s_var=17,9.084303140640259,323.0,246.0,77.0,23.8390092879257,4,60,60,SSP-NPM-II
ins258_m=4_j=60_t=60_sw=l_dens=s_var=18,9.799279928207397,257.0,186.0,71.0,27.626459143968873,4,60,60,SSP-NPM-II
ins259_m=4_j=60_t=60_sw=l_dens=s_var=19,8.478924751281738,259.0,211.0,48.0,18.53281853281853,4,60,60,SSP-NPM-II
